Time (s),GenPwr
882.4000,2.874E+02
882.5000,2.872E+02
882.6000,2.868E+02
882.7000,2.864E+02
882.8000,2.860E+02
882.9000,2.857E+02
883.0000,2.855E+02
883.1000,2.854E+02
883.2000,2.855E+02
883.3000,2.857E+02
883.4000,2.859E+02
883.5000,2.862E+02
883.6000,2.866E+02
883.7000,2.871E+02
883.8000,2.876E+02
883.9000,2.881E+02
884.0000,2.887E+02
884.1000,2.892E+02
884.2000,2.897E+02
884.3000,2.901E+02
884.4000,2.905E+02
884.5000,2.909E+02
884.6000,2.913E+02
884.7000,2.916E+02
884.8000,2.918E+02
884.9000,2.921E+02
885.0000,2.925E+02
885.1000,2.931E+02
885.2000,2.937E+02
885.3000,2.943E+02
885.4000,2.950E+02
885.5000,2.957E+02
885.6000,2.964E+02
885.7000,2.968E+02
885.8000,2.971E+02
885.9000,2.972E+02
886.0000,2.972E+02
886.1000,2.971E+02
886.2000,2.970E+02
886.3000,2.968E+02
886.4000,2.965E+02
886.5000,2.961E+02
886.6000,2.957E+02
886.7000,2.954E+02
886.8000,2.954E+02
886.9000,2.955E+02
887.0000,2.957E+02
887.1000,2.959E+02
887.2000,2.961E+02
887.3000,2.963E+02
887.4000,2.965E+02
887.5000,2.968E+02
887.6000,2.971E+02
887.7000,2.976E+02
887.8000,2.982E+02
887.9000,2.988E+02
888.0000,2.995E+02
888.1000,3.001E+02
888.2000,3.006E+02
888.3000,3.012E+02
888.4000,3.018E+02
888.5000,3.024E+02
888.6000,3.030E+02
888.7000,3.038E+02
888.8000,3.046E+02
888.9000,3.053E+02
889.0000,3.059E+02
889.1000,3.064E+02
889.2000,3.068E+02
889.3000,3.072E+02
889.4000,3.076E+02
889.5000,3.078E+02
889.6000,3.080E+02
889.7000,3.081E+02
889.8000,3.079E+02
889.9000,3.076E+02
890.0000,3.073E+02
890.1000,3.069E+02
890.2000,3.065E+02
890.3000,3.061E+02
890.4000,3.057E+02
890.5000,3.053E+02
890.6000,3.049E+02
890.7000,3.045E+02
890.8000,3.042E+02
890.9000,3.039E+02
891.0000,3.037E+02
891.1000,3.036E+02
891.2000,3.036E+02
891.3000,3.037E+02
891.4000,3.038E+02
891.5000,3.042E+02
891.6000,3.047E+02
891.7000,3.052E+02
891.8000,3.058E+02
891.9000,3.063E+02
892.0000,3.067E+02
892.1000,3.072E+02
892.2000,3.076E+02
892.3000,3.083E+02
892.4000,3.090E+02
892.5000,3.099E+02
892.6000,3.109E+02
892.7000,3.120E+02
892.8000,3.130E+02
892.9000,3.141E+02
893.0000,3.150E+02
893.1000,3.158E+02
893.2000,3.164E+02
893.3000,3.169E+02
893.4000,3.173E+02
893.5000,3.174E+02
893.6000,3.174E+02
893.7000,3.173E+02
893.8000,3.171E+02
893.9000,3.168E+02
894.0000,3.165E+02
894.1000,3.161E+02
894.2000,3.158E+02
894.3000,3.155E+02
894.4000,3.152E+02
894.5000,3.150E+02
894.6000,3.150E+02
894.7000,3.150E+02
894.8000,3.150E+02
894.9000,3.150E+02
895.0000,3.150E+02
895.1000,3.150E+02
895.2000,3.151E+02
895.3000,3.154E+02
895.4000,3.159E+02
895.5000,3.166E+02
895.6000,3.176E+02
895.7000,3.187E+02
895.8000,3.199E+02
895.9000,3.210E+02
896.0000,3.222E+02
896.1000,3.234E+02
896.2000,3.246E+02
896.3000,3.257E+02
896.4000,3.268E+02
896.5000,3.278E+02
896.6000,3.286E+02
896.7000,3.293E+02
896.8000,3.300E+02
896.9000,3.306E+02
897.0000,3.312E+02
897.1000,3.319E+02
897.2000,3.325E+02
897.3000,3.331E+02
897.4000,3.336E+02
897.5000,3.341E+02
897.6000,3.345E+02
897.7000,3.348E+02
897.8000,3.348E+02
897.9000,3.347E+02
898.0000,3.346E+02
898.1000,3.344E+02
898.2000,3.343E+02
898.3000,3.340E+02
898.4000,3.337E+02
898.5000,3.335E+02
898.6000,3.334E+02
898.7000,3.335E+02
898.8000,3.334E+02
898.9000,3.335E+02
899.0000,3.336E+02
899.1000,3.339E+02
899.2000,3.346E+02
899.3000,3.355E+02
899.4000,3.365E+02
899.5000,3.374E+02
899.6000,3.381E+02
899.7000,3.389E+02
899.8000,3.397E+02
899.9000,3.405E+02
900.0000,3.414E+02
900.1000,3.424E+02
900.2000,3.433E+02
900.3000,3.441E+02
900.4000,3.450E+02
900.5000,3.459E+02
900.6000,3.468E+02
900.7000,3.475E+02
900.8000,3.482E+02
900.9000,3.488E+02
901.0000,3.492E+02
901.1000,3.496E+02
901.2000,3.500E+02
901.3000,3.501E+02
901.4000,3.501E+02
901.5000,3.499E+02
901.6000,3.496E+02
901.7000,3.494E+02
901.8000,3.491E+02
901.9000,3.488E+02
902.0000,3.485E+02
902.1000,3.482E+02
902.2000,3.478E+02
902.3000,3.474E+02
902.4000,3.472E+02
902.5000,3.471E+02
902.6000,3.473E+02
902.7000,3.474E+02
902.8000,3.476E+02
902.9000,3.477E+02
903.0000,3.479E+02
903.1000,3.482E+02
903.2000,3.486E+02
903.3000,3.490E+02
903.4000,3.495E+02
903.5000,3.501E+02
903.6000,3.507E+02
903.7000,3.513E+02
903.8000,3.521E+02
903.9000,3.529E+02
904.0000,3.537E+02
904.1000,3.546E+02
904.2000,3.552E+02
904.3000,3.558E+02
904.4000,3.562E+02
904.5000,3.565E+02
904.6000,3.568E+02
904.7000,3.570E+02
904.8000,3.572E+02
904.9000,3.571E+02
905.0000,3.566E+02
905.1000,3.560E+02
905.2000,3.556E+02
905.3000,3.553E+02
905.4000,3.551E+02
905.5000,3.551E+02
905.6000,3.554E+02
905.7000,3.556E+02
905.8000,3.557E+02
905.9000,3.558E+02
906.0000,3.559E+02
906.1000,3.559E+02
906.2000,3.560E+02
906.3000,3.562E+02
906.4000,3.565E+02
906.5000,3.567E+02
906.6000,3.571E+02
906.7000,3.574E+02
906.8000,3.578E+02
906.9000,3.580E+02
907.0000,3.583E+02
907.1000,3.586E+02
907.2000,3.592E+02
907.3000,3.598E+02
907.4000,3.603E+02
907.5000,3.608E+02
907.6000,3.614E+02
907.7000,3.620E+02
907.8000,3.626E+02
907.9000,3.630E+02
908.0000,3.633E+02
908.1000,3.635E+02
908.2000,3.635E+02
908.3000,3.635E+02
908.4000,3.636E+02
908.5000,3.635E+02
908.6000,3.632E+02
908.7000,3.626E+02
908.8000,3.618E+02
908.9000,3.611E+02
909.0000,3.606E+02
909.1000,3.605E+02
909.2000,3.605E+02
909.3000,3.605E+02
909.4000,3.606E+02
909.5000,3.605E+02
909.6000,3.605E+02
909.7000,3.606E+02
909.8000,3.608E+02
909.9000,3.612E+02
910.0000,3.618E+02
910.1000,3.627E+02
910.2000,3.637E+02
910.3000,3.647E+02
910.4000,3.657E+02
910.5000,3.666E+02
910.6000,3.675E+02
910.7000,3.683E+02
910.8000,3.693E+02
910.9000,3.701E+02
911.0000,3.710E+02
911.1000,3.716E+02
911.2000,3.721E+02
911.3000,3.724E+02
911.4000,3.725E+02
911.5000,3.725E+02
911.6000,3.725E+02
911.7000,3.722E+02
911.8000,3.717E+02
911.9000,3.711E+02
912.0000,3.704E+02
912.1000,3.699E+02
912.2000,3.693E+02
912.3000,3.688E+02
912.4000,3.683E+02
912.5000,3.680E+02
912.6000,3.679E+02
912.7000,3.681E+02
912.8000,3.684E+02
912.9000,3.689E+02
913.0000,3.695E+02
913.1000,3.701E+02
913.2000,3.705E+02
913.3000,3.710E+02
913.4000,3.715E+02
913.5000,3.722E+02
913.6000,3.731E+02
913.7000,3.742E+02
913.8000,3.754E+02
913.9000,3.768E+02
914.0000,3.783E+02
914.1000,3.797E+02
914.2000,3.810E+02
914.3000,3.821E+02
914.4000,3.831E+02
914.5000,3.838E+02
914.6000,3.843E+02
914.7000,3.845E+02
914.8000,3.845E+02
914.9000,3.843E+02
915.0000,3.842E+02
915.1000,3.841E+02
915.2000,3.842E+02
915.3000,3.842E+02
915.4000,3.842E+02
915.5000,3.843E+02
915.6000,3.844E+02
915.7000,3.843E+02
915.8000,3.843E+02
915.9000,3.843E+02
916.0000,3.844E+02
916.1000,3.846E+02
916.2000,3.848E+02
916.3000,3.852E+02
916.4000,3.857E+02
916.5000,3.861E+02
916.6000,3.866E+02
916.7000,3.870E+02
916.8000,3.873E+02
916.9000,3.879E+02
917.0000,3.886E+02
917.1000,3.894E+02
917.2000,3.901E+02
917.3000,3.908E+02
917.4000,3.916E+02
917.5000,3.925E+02
917.6000,3.934E+02
917.7000,3.944E+02
917.8000,3.952E+02
917.9000,3.961E+02
918.0000,3.969E+02
918.1000,3.976E+02
918.2000,3.983E+02
918.3000,3.990E+02
918.4000,3.996E+02
918.5000,4.004E+02
918.6000,4.013E+02
918.7000,4.022E+02
918.8000,4.031E+02
918.9000,4.039E+02
919.0000,4.047E+02
919.1000,4.056E+02
919.2000,4.064E+02
919.3000,4.071E+02
919.4000,4.079E+02
919.5000,4.087E+02
919.6000,4.095E+02
919.7000,4.102E+02
919.8000,4.112E+02
919.9000,4.120E+02
920.0000,4.127E+02
920.1000,4.132E+02
920.2000,4.134E+02
920.3000,4.136E+02
920.4000,4.137E+02
920.5000,4.139E+02
920.6000,4.141E+02
920.7000,4.145E+02
920.8000,4.148E+02
920.9000,4.154E+02
921.0000,4.160E+02
921.1000,4.167E+02
921.2000,4.173E+02
921.3000,4.178E+02
921.4000,4.183E+02
921.5000,4.188E+02
921.6000,4.194E+02
921.7000,4.200E+02
921.8000,4.205E+02
921.9000,4.209E+02
922.0000,4.214E+02
922.1000,4.221E+02
922.2000,4.227E+02
922.3000,4.233E+02
922.4000,4.237E+02
922.5000,4.243E+02
922.6000,4.249E+02
922.7000,4.256E+02
922.8000,4.262E+02
922.9000,4.270E+02
923.0000,4.281E+02
923.1000,4.294E+02
923.2000,4.307E+02
923.3000,4.316E+02
923.4000,4.323E+02
923.5000,4.328E+02
923.6000,4.332E+02
923.7000,4.337E+02
923.8000,4.342E+02
923.9000,4.347E+02
924.0000,4.352E+02
924.1000,4.359E+02
924.2000,4.367E+02
924.3000,4.374E+02
924.4000,4.380E+02
924.5000,4.385E+02
924.6000,4.389E+02
924.7000,4.393E+02
924.8000,4.395E+02
924.9000,4.397E+02
925.0000,4.398E+02
925.1000,4.401E+02
925.2000,4.405E+02
925.3000,4.410E+02
925.4000,4.415E+02
925.5000,4.418E+02
925.6000,4.421E+02
925.7000,4.423E+02
925.8000,4.426E+02
925.9000,4.430E+02
926.0000,4.435E+02
926.1000,4.439E+02
926.2000,4.444E+02
926.3000,4.449E+02
926.4000,4.456E+02
926.5000,4.462E+02
926.6000,4.469E+02
926.7000,4.477E+02
926.8000,4.487E+02
926.9000,4.497E+02
927.0000,4.507E+02
927.1000,4.517E+02
927.2000,4.526E+02
927.3000,4.534E+02
927.4000,4.540E+02
927.5000,4.544E+02
927.6000,4.549E+02
927.7000,4.554E+02
927.8000,4.560E+02
927.9000,4.565E+02
928.0000,4.569E+02
928.1000,4.573E+02
928.2000,4.576E+02
928.3000,4.581E+02
928.4000,4.586E+02
928.5000,4.592E+02
928.6000,4.597E+02
928.7000,4.603E+02
928.8000,4.609E+02
928.9000,4.616E+02
929.0000,4.623E+02
929.1000,4.629E+02
929.2000,4.634E+02
929.3000,4.640E+02
929.4000,4.644E+02
929.5000,4.648E+02
929.6000,4.652E+02
929.7000,4.657E+02
929.8000,4.661E+02
929.9000,4.667E+02
930.0000,4.677E+02
930.1000,4.688E+02
930.2000,4.700E+02
930.3000,4.710E+02
930.4000,4.719E+02
930.5000,4.725E+02
930.6000,4.728E+02
930.7000,4.731E+02
930.8000,4.734E+02
930.9000,4.736E+02
931.0000,4.737E+02
931.1000,4.737E+02
931.2000,4.737E+02
931.3000,4.738E+02
931.4000,4.738E+02
931.5000,4.739E+02
931.6000,4.741E+02
931.7000,4.741E+02
931.8000,4.741E+02
931.9000,4.741E+02
932.0000,4.741E+02
932.1000,4.741E+02
932.2000,4.744E+02
932.3000,4.748E+02
932.4000,4.752E+02
932.5000,4.754E+02
932.6000,4.756E+02
932.7000,4.758E+02
932.8000,4.760E+02
932.9000,4.761E+02
933.0000,4.761E+02
933.1000,4.762E+02
933.2000,4.764E+02
933.3000,4.769E+02
933.4000,4.774E+02
933.5000,4.779E+02
933.6000,4.782E+02
933.7000,4.785E+02
933.8000,4.787E+02
933.9000,4.789E+02
934.0000,4.793E+02
934.1000,4.798E+02
934.2000,4.803E+02
934.3000,4.808E+02
934.4000,4.813E+02
934.5000,4.818E+02
934.6000,4.822E+02
934.7000,4.824E+02
934.8000,4.825E+02
934.9000,4.823E+02
935.0000,4.820E+02
935.1000,4.821E+02
935.2000,4.826E+02
935.3000,4.834E+02
935.4000,4.841E+02
935.5000,4.849E+02
935.6000,4.857E+02
935.7000,4.862E+02
935.8000,4.865E+02
935.9000,4.867E+02
936.0000,4.867E+02
936.1000,4.869E+02
936.2000,4.869E+02
936.3000,4.869E+02
936.4000,4.869E+02
936.5000,4.871E+02
936.6000,4.874E+02
936.7000,4.878E+02
936.8000,4.884E+02
936.9000,4.891E+02
937.0000,4.899E+02
937.1000,4.908E+02
937.2000,4.917E+02
937.3000,4.926E+02
937.4000,4.934E+02
937.5000,4.941E+02
937.6000,4.946E+02
937.7000,4.951E+02
937.8000,4.957E+02
937.9000,4.963E+02
938.0000,4.968E+02
938.1000,4.972E+02
938.2000,4.977E+02
938.3000,4.982E+02
938.4000,4.986E+02
938.5000,4.989E+02
938.6000,4.993E+02
938.7000,5.001E+02
938.8000,5.014E+02
938.9000,5.029E+02
939.0000,5.043E+02
939.1000,5.055E+02
939.2000,5.065E+02
939.3000,5.074E+02
939.4000,5.081E+02
939.5000,5.088E+02
939.6000,5.095E+02
939.7000,5.105E+02
939.8000,5.117E+02
939.9000,5.130E+02
940.0000,5.145E+02
940.1000,5.160E+02
940.2000,5.176E+02
940.3000,5.190E+02
940.4000,5.202E+02
940.5000,5.212E+02
940.6000,5.224E+02
940.7000,5.238E+02
940.8000,5.255E+02
940.9000,5.271E+02
941.0000,5.286E+02
941.1000,5.297E+02
941.2000,5.308E+02
941.3000,5.319E+02
941.4000,5.333E+02
941.5000,5.349E+02
941.6000,5.366E+02
941.7000,5.381E+02
941.8000,5.395E+02
941.9000,5.412E+02
942.0000,5.430E+02
942.1000,5.450E+02
942.2000,5.468E+02
942.3000,5.482E+02
942.4000,5.494E+02
942.5000,5.504E+02
942.6000,5.513E+02
942.7000,5.524E+02
942.8000,5.536E+02
942.9000,5.551E+02
943.0000,5.568E+02
943.1000,5.584E+02
943.2000,5.598E+02
943.3000,5.610E+02
943.4000,5.621E+02
943.5000,5.631E+02
943.6000,5.642E+02
943.7000,5.653E+02
943.8000,5.666E+02
943.9000,5.681E+02
944.0000,5.697E+02
944.1000,5.715E+02
944.2000,5.732E+02
944.3000,5.750E+02
944.4000,5.766E+02
944.5000,5.784E+02
944.6000,5.804E+02
944.7000,5.827E+02
944.8000,5.852E+02
944.9000,5.877E+02
945.0000,5.899E+02
945.1000,5.919E+02
945.2000,5.938E+02
945.3000,5.954E+02
945.4000,5.969E+02
945.5000,5.981E+02
945.6000,5.993E+02
945.7000,6.003E+02
945.8000,6.010E+02
945.9000,6.017E+02
946.0000,6.027E+02
946.1000,6.040E+02
946.2000,6.053E+02
946.3000,6.064E+02
946.4000,6.076E+02
946.5000,6.088E+02
946.6000,6.101E+02
946.7000,6.111E+02
946.8000,6.121E+02
946.9000,6.131E+02
947.0000,6.140E+02
947.1000,6.150E+02
947.2000,6.162E+02
947.3000,6.176E+02
947.4000,6.191E+02
947.5000,6.206E+02
947.6000,6.223E+02
947.7000,6.242E+02
947.8000,6.263E+02
947.9000,6.286E+02
948.0000,6.306E+02
948.1000,6.326E+02
948.2000,6.345E+02
948.3000,6.362E+02
948.4000,6.378E+02
948.5000,6.389E+02
948.6000,6.394E+02
948.7000,6.392E+02
948.8000,6.388E+02
948.9000,6.386E+02
949.0000,6.388E+02
949.1000,6.395E+02
949.2000,6.405E+02
949.3000,6.413E+02
949.4000,6.421E+02
949.5000,6.430E+02
949.6000,6.439E+02
949.7000,6.447E+02
949.8000,6.455E+02
949.9000,6.462E+02
950.0000,6.468E+02
950.1000,6.476E+02
950.2000,6.487E+02
950.3000,6.499E+02
950.4000,6.511E+02
950.5000,6.524E+02
950.6000,6.539E+02
950.7000,6.556E+02
950.8000,6.572E+02
950.9000,6.587E+02
951.0000,6.597E+02
951.1000,6.603E+02
951.2000,6.607E+02
951.3000,6.612E+02
951.4000,6.617E+02
951.5000,6.619E+02
951.6000,6.618E+02
951.7000,6.618E+02
951.8000,6.616E+02
951.9000,6.615E+02
952.0000,6.616E+02
952.1000,6.621E+02
952.2000,6.627E+02
952.3000,6.630E+02
952.4000,6.631E+02
952.5000,6.632E+02
952.6000,6.634E+02
952.7000,6.639E+02
952.8000,6.645E+02
952.9000,6.650E+02
953.0000,6.657E+02
953.1000,6.664E+02
953.2000,6.670E+02
953.3000,6.677E+02
953.4000,6.687E+02
953.5000,6.700E+02
953.6000,6.714E+02
953.7000,6.727E+02
953.8000,6.738E+02
953.9000,6.747E+02
954.0000,6.752E+02
954.1000,6.754E+02
954.2000,6.755E+02
954.3000,6.755E+02
954.4000,6.752E+02
954.5000,6.746E+02
954.6000,6.740E+02
954.7000,6.735E+02
954.8000,6.732E+02
954.9000,6.727E+02
955.0000,6.721E+02
955.1000,6.716E+02
955.2000,6.710E+02
955.3000,6.706E+02
955.4000,6.704E+02
955.5000,6.705E+02
955.6000,6.711E+02
955.7000,6.722E+02
955.8000,6.733E+02
955.9000,6.744E+02
956.0000,6.754E+02
956.1000,6.762E+02
956.2000,6.766E+02
956.3000,6.767E+02
956.4000,6.767E+02
956.5000,6.769E+02
956.6000,6.775E+02
956.7000,6.786E+02
956.8000,6.794E+02
956.9000,6.796E+02
957.0000,6.791E+02
957.1000,6.785E+02
957.2000,6.779E+02
957.3000,6.773E+02
957.4000,6.764E+02
957.5000,6.752E+02
957.6000,6.738E+02
957.7000,6.724E+02
957.8000,6.712E+02
957.9000,6.701E+02
958.0000,6.689E+02
958.1000,6.679E+02
958.2000,6.670E+02
958.3000,6.663E+02
958.4000,6.659E+02
958.5000,6.661E+02
958.6000,6.667E+02
958.7000,6.675E+02
958.8000,6.686E+02
958.9000,6.693E+02
959.0000,6.697E+02
959.1000,6.695E+02
959.2000,6.689E+02
959.3000,6.680E+02
959.4000,6.670E+02
959.5000,6.662E+02
959.6000,6.658E+02
959.7000,6.655E+02
959.8000,6.651E+02
959.9000,6.644E+02
960.0000,6.637E+02
960.1000,6.628E+02
960.2000,6.615E+02
960.3000,6.597E+02
960.4000,6.576E+02
960.5000,6.554E+02
960.6000,6.533E+02
960.7000,6.514E+02
960.8000,6.496E+02
960.9000,6.479E+02
961.0000,6.463E+02
961.1000,6.450E+02
961.2000,6.443E+02
961.3000,6.438E+02
961.4000,6.433E+02
961.5000,6.432E+02
961.6000,6.435E+02
961.7000,6.440E+02
961.8000,6.446E+02
961.9000,6.449E+02
962.0000,6.449E+02
962.1000,6.446E+02
962.2000,6.441E+02
962.3000,6.436E+02
962.4000,6.430E+02
962.5000,6.424E+02
962.6000,6.419E+02
962.7000,6.417E+02
962.8000,6.415E+02
962.9000,6.417E+02
963.0000,6.422E+02
963.1000,6.427E+02
963.2000,6.429E+02
963.3000,6.426E+02
963.4000,6.417E+02
963.5000,6.406E+02
963.6000,6.394E+02
963.7000,6.383E+02
963.8000,6.373E+02
963.9000,6.360E+02
964.0000,6.345E+02
964.1000,6.331E+02
964.2000,6.321E+02
964.3000,6.317E+02
964.4000,6.317E+02
964.5000,6.321E+02
964.6000,6.328E+02
964.7000,6.338E+02
964.8000,6.346E+02
964.9000,6.351E+02
965.0000,6.351E+02
965.1000,6.349E+02
965.2000,6.345E+02
965.3000,6.342E+02
965.4000,6.342E+02
965.5000,6.344E+02
965.6000,6.348E+02
965.7000,6.353E+02
965.8000,6.356E+02
965.9000,6.358E+02
966.0000,6.362E+02
966.1000,6.367E+02
966.2000,6.371E+02
966.3000,6.372E+02
966.4000,6.368E+02
966.5000,6.360E+02
966.6000,6.349E+02
966.7000,6.335E+02
966.8000,6.318E+02
966.9000,6.298E+02
967.0000,6.280E+02
967.1000,6.266E+02
967.2000,6.257E+02
967.3000,6.253E+02
967.4000,6.254E+02
967.5000,6.258E+02
967.6000,6.267E+02
967.7000,6.276E+02
967.8000,6.284E+02
967.9000,6.289E+02
968.0000,6.292E+02
968.1000,6.295E+02
968.2000,6.299E+02
968.3000,6.303E+02
968.4000,6.308E+02
968.5000,6.316E+02
968.6000,6.326E+02
968.7000,6.336E+02
968.8000,6.344E+02
968.9000,6.351E+02
969.0000,6.356E+02
969.1000,6.364E+02
969.2000,6.373E+02
969.3000,6.378E+02
969.4000,6.379E+02
969.5000,6.375E+02
969.6000,6.368E+02
969.7000,6.356E+02
969.8000,6.340E+02
969.9000,6.321E+02
970.0000,6.304E+02
970.1000,6.289E+02
970.2000,6.278E+02
970.3000,6.272E+02
970.4000,6.271E+02
970.5000,6.273E+02
970.6000,6.278E+02
970.7000,6.285E+02
970.8000,6.293E+02
970.9000,6.298E+02
971.0000,6.301E+02
971.1000,6.301E+02
971.2000,6.300E+02
971.3000,6.301E+02
971.4000,6.306E+02
971.5000,6.312E+02
971.6000,6.319E+02
971.7000,6.325E+02
971.8000,6.329E+02
971.9000,6.332E+02
972.0000,6.335E+02
972.1000,6.338E+02
972.2000,6.339E+02
972.3000,6.339E+02
972.4000,6.339E+02
972.5000,6.341E+02
972.6000,6.341E+02
972.7000,6.336E+02
972.8000,6.328E+02
972.9000,6.319E+02
973.0000,6.309E+02
973.1000,6.300E+02
973.2000,6.293E+02
973.3000,6.290E+02
973.4000,6.290E+02
973.5000,6.292E+02
973.6000,6.294E+02
973.7000,6.298E+02
973.8000,6.304E+02
973.9000,6.309E+02
974.0000,6.314E+02
974.1000,6.317E+02
974.2000,6.320E+02
974.3000,6.321E+02
974.4000,6.320E+02
974.5000,6.318E+02
974.6000,6.318E+02
974.7000,6.320E+02
974.8000,6.325E+02
974.9000,6.330E+02
975.0000,6.335E+02
975.1000,6.340E+02
975.2000,6.341E+02
975.3000,6.343E+02
975.4000,6.348E+02
975.5000,6.354E+02
975.6000,6.360E+02
975.7000,6.362E+02
975.8000,6.363E+02
975.9000,6.363E+02
976.0000,6.360E+02
976.1000,6.355E+02
976.2000,6.350E+02
976.3000,6.349E+02
976.4000,6.348E+02
976.5000,6.347E+02
976.6000,6.344E+02
976.7000,6.341E+02
976.8000,6.337E+02
976.9000,6.331E+02
977.0000,6.325E+02
977.1000,6.320E+02
977.2000,6.316E+02
977.3000,6.312E+02
977.4000,6.306E+02
977.5000,6.299E+02
977.6000,6.292E+02
977.7000,6.284E+02
977.8000,6.278E+02
977.9000,6.272E+02
978.0000,6.269E+02
978.1000,6.268E+02
978.2000,6.270E+02
978.3000,6.273E+02
978.4000,6.277E+02
978.5000,6.282E+02
978.6000,6.287E+02
978.7000,6.294E+02
978.8000,6.302E+02
978.9000,6.309E+02
979.0000,6.312E+02
979.1000,6.310E+02
979.2000,6.306E+02
979.3000,6.300E+02
979.4000,6.294E+02
979.5000,6.289E+02
979.6000,6.282E+02
979.7000,6.276E+02
979.8000,6.268E+02
979.9000,6.260E+02
980.0000,6.250E+02
980.1000,6.242E+02
980.2000,6.236E+02
980.3000,6.232E+02
980.4000,6.227E+02
980.5000,6.221E+02
980.6000,6.216E+02
980.7000,6.213E+02
980.8000,6.211E+02
980.9000,6.213E+02
981.0000,6.219E+02
981.1000,6.225E+02
981.2000,6.228E+02
981.3000,6.231E+02
981.4000,6.233E+02
981.5000,6.233E+02
981.6000,6.235E+02
981.7000,6.237E+02
981.8000,6.239E+02
981.9000,6.240E+02
982.0000,6.237E+02
982.1000,6.230E+02
982.2000,6.221E+02
982.3000,6.213E+02
982.4000,6.205E+02
982.5000,6.199E+02
982.6000,6.193E+02
982.7000,6.187E+02
982.8000,6.184E+02
982.9000,6.183E+02
983.0000,6.183E+02
983.1000,6.184E+02
983.2000,6.187E+02
983.3000,6.187E+02
983.4000,6.185E+02
983.5000,6.181E+02
983.6000,6.177E+02
983.7000,6.176E+02
983.8000,6.178E+02
983.9000,6.184E+02
984.0000,6.190E+02
984.1000,6.195E+02
984.2000,6.197E+02
984.3000,6.197E+02
984.4000,6.196E+02
984.5000,6.195E+02
984.6000,6.193E+02
984.7000,6.191E+02
984.8000,6.188E+02
984.9000,6.184E+02
985.0000,6.180E+02
985.1000,6.174E+02
985.2000,6.169E+02
985.3000,6.167E+02
985.4000,6.167E+02
985.5000,6.166E+02
985.6000,6.162E+02
985.7000,6.156E+02
985.8000,6.152E+02
985.9000,6.150E+02
986.0000,6.148E+02
986.1000,6.146E+02
986.2000,6.142E+02
986.3000,6.139E+02
986.4000,6.137E+02
986.5000,6.136E+02
986.6000,6.133E+02
986.7000,6.131E+02
986.8000,6.128E+02
986.9000,6.124E+02
987.0000,6.120E+02
987.1000,6.117E+02
987.2000,6.111E+02
987.3000,6.101E+02
987.4000,6.089E+02
987.5000,6.079E+02
987.6000,6.069E+02
987.7000,6.060E+02
987.8000,6.049E+02
987.9000,6.038E+02
988.0000,6.027E+02
988.1000,6.015E+02
988.2000,6.003E+02
988.3000,5.991E+02
988.4000,5.984E+02
988.5000,5.978E+02
988.6000,5.975E+02
988.7000,5.975E+02
988.8000,5.979E+02
988.9000,5.985E+02
989.0000,5.991E+02
989.1000,5.998E+02
989.2000,6.003E+02
989.3000,6.007E+02
989.4000,6.010E+02
989.5000,6.009E+02
989.6000,6.009E+02
989.7000,6.010E+02
989.8000,6.012E+02
989.9000,6.012E+02
990.0000,6.012E+02
990.1000,6.012E+02
990.2000,6.009E+02
990.3000,6.002E+02
990.4000,5.994E+02
990.5000,5.990E+02
990.6000,5.987E+02
990.7000,5.983E+02
990.8000,5.973E+02
990.9000,5.960E+02
991.0000,5.946E+02
991.1000,5.933E+02
991.2000,5.922E+02
991.3000,5.912E+02
991.4000,5.904E+02
991.5000,5.896E+02
991.6000,5.889E+02
991.7000,5.882E+02
991.8000,5.878E+02
991.9000,5.875E+02
992.0000,5.874E+02
992.1000,5.876E+02
992.2000,5.882E+02
992.3000,5.890E+02
992.4000,5.897E+02
992.5000,5.903E+02
992.6000,5.909E+02
992.7000,5.917E+02
992.8000,5.927E+02
992.9000,5.938E+02
993.0000,5.946E+02
993.1000,5.951E+02
993.2000,5.956E+02
993.3000,5.959E+02
993.4000,5.960E+02
993.5000,5.962E+02
993.6000,5.967E+02
993.7000,5.971E+02
993.8000,5.970E+02
993.9000,5.966E+02
994.0000,5.961E+02
994.1000,5.957E+02
994.2000,5.954E+02
994.3000,5.949E+02
994.4000,5.943E+02
994.5000,5.938E+02
994.6000,5.934E+02
994.7000,5.932E+02
994.8000,5.931E+02
994.9000,5.933E+02
995.0000,5.936E+02
995.1000,5.939E+02
995.2000,5.945E+02
995.3000,5.954E+02
995.4000,5.969E+02
995.5000,5.986E+02
995.6000,6.004E+02
995.7000,6.020E+02
995.8000,6.033E+02
995.9000,6.044E+02
996.0000,6.057E+02
996.1000,6.071E+02
996.2000,6.085E+02
996.3000,6.096E+02
996.4000,6.103E+02
996.5000,6.108E+02
996.6000,6.113E+02
996.7000,6.117E+02
996.8000,6.117E+02
996.9000,6.112E+02
997.0000,6.104E+02
997.1000,6.096E+02
997.2000,6.088E+02
997.3000,6.080E+02
997.4000,6.074E+02
997.5000,6.070E+02
997.6000,6.067E+02
997.7000,6.064E+02
997.8000,6.060E+02
997.9000,6.059E+02
998.0000,6.058E+02
998.1000,6.059E+02
998.2000,6.061E+02
998.3000,6.067E+02
998.4000,6.076E+02
998.5000,6.086E+02
998.6000,6.095E+02
998.7000,6.100E+02
998.8000,6.104E+02
