
Predictions were generated on 14-Apr-2026 at 19:50:31 using FAST.Farm, compiled on Jan 27 2026 at 22:54:51 as a 64-bit application using single precision at commit v4.2.0
 linked with  NWTC Subroutine Library

Description from the FAST.Farm input file: FAST.Farm input file, using two turbines separated by 3D downstream and an offset of 30m, with a turbulent inflow given by one turbsim box

Time                	RtVRelT1            	RtVRelT2            	RtVRelT3            	RtVRelT4            	RtVRelT5            	RtVRelT6            	RtVRelT7            	RtVRelT8            	RtVRelT9            	YawErrT1            	YawErrT2            	YawErrT3            	YawErrT4            	YawErrT5            	YawErrT6            	YawErrT7            	YawErrT8            	YawErrT9            	RtCtAvgT1           	RtCtAvgT2           	RtCtAvgT3           	RtCtAvgT4           	RtCtAvgT5           	RtCtAvgT6           	RtCtAvgT7           	RtCtAvgT8           	RtCtAvgT9           	RtSkewT1            	RtSkewT2            	RtSkewT3            	RtSkewT4            	RtSkewT5            	RtSkewT6            	RtSkewT7            	RtSkewT8            	RtSkewT9            	RtPosXT1            	RtPosXT2            	RtPosXT3            	RtPosXT4            	RtPosXT5            	RtPosXT6            	RtPosXT7            	RtPosXT8            	RtPosXT9            	RtPosYT1            	RtPosYT2            	RtPosYT3            	RtPosYT4            	RtPosYT5            	RtPosYT6            	RtPosYT7            	RtPosYT8            	RtPosYT9            
(s)                 	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(m/s)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(-)          	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(deg)        	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          	(m)          
  144.0000	 6.007E+00	 5.592E+00	 5.562E+00	 4.864E+00	 4.317E+00	 4.480E+00	 5.044E+00	 5.539E+00	 4.531E+00	-5.930E+00	-3.037E+00	 3.984E-02	 9.775E+00	 1.598E+00	-1.360E-01	-3.659E+00	 1.296E+00	-4.692E+00	 7.713E-01	 7.608E-01	 8.217E-01	 8.360E-01	 9.171E-01	 7.983E-01	 9.056E-01	 7.866E-01	 9.314E-01	 1.526E+01	 6.139E+00	 8.199E+00	 1.087E+01	 9.112E+00	 6.998E+00	 6.857E+00	 8.466E+00	 9.960E+00	 6.299E+02	 6.275E+02	 6.290E+02	-1.848E+00	-2.626E+00	-3.100E+00	-6.324E+02	-6.319E+02	-6.326E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  147.0000	 5.638E+00	 5.230E+00	 5.330E+00	 4.841E+00	 4.321E+00	 4.591E+00	 4.669E+00	 5.404E+00	 4.585E+00	-7.288E+00	-6.189E+00	 2.032E+00	 3.695E+00	-6.748E+00	-4.499E-02	-3.580E+00	 3.724E-02	 1.295E+00	 8.147E-01	 7.609E-01	 8.477E-01	 8.352E-01	 1.002E+00	 7.473E-01	 8.386E-01	 7.934E-01	 8.487E-01	 1.564E+01	 1.065E+01	 9.373E+00	 3.728E+00	 1.051E+01	 6.111E+00	 8.730E+00	 6.584E+00	 6.317E+00	 6.305E+02	 6.275E+02	 6.293E+02	-1.974E+00	-2.804E+00	-3.083E+00	-6.320E+02	-6.317E+02	-6.326E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  150.0000	 5.568E+00	 5.236E+00	 4.587E+00	 5.211E+00	 4.063E+00	 4.269E+00	 4.594E+00	 4.926E+00	 4.630E+00	-8.243E+00	-8.355E+00	 7.890E+00	 3.546E+00	-9.033E+00	 5.347E+00	-3.196E+00	-4.402E-01	 7.845E-01	 8.410E-01	 7.857E-01	 9.086E-01	 8.028E-01	 1.004E+00	 7.057E-01	 8.350E-01	 8.111E-01	 7.973E-01	 1.650E+01	 1.308E+01	 1.211E+01	 3.655E+00	 1.369E+01	 9.179E+00	 9.779E+00	 7.732E+00	 7.351E+00	 6.304E+02	 6.274E+02	 6.291E+02	-2.288E+00	-3.003E+00	-3.123E+00	-6.317E+02	-6.316E+02	-6.326E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  153.0000	 5.584E+00	 4.866E+00	 4.988E+00	 5.483E+00	 4.380E+00	 4.206E+00	 5.128E+00	 4.949E+00	 4.791E+00	-5.722E+00	-7.322E+00	 9.205E+00	 7.407E+00	-2.152E+00	 1.091E+00	-3.235E+00	 4.770E-01	 1.635E+00	 8.440E-01	 7.474E-01	 9.703E-01	 7.552E-01	 9.697E-01	 6.886E-01	 8.424E-01	 9.035E-01	 7.793E-01	 1.522E+01	 1.392E+01	 1.312E+01	 7.486E+00	 6.152E+00	 8.366E+00	 7.769E+00	 5.443E+00	 6.841E+00	 6.296E+02	 6.275E+02	 6.284E+02	-2.637E+00	-3.198E+00	-3.211E+00	-6.316E+02	-6.315E+02	-6.327E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  156.0000	 5.354E+00	 5.413E+00	 5.184E+00	 5.214E+00	 4.762E+00	 4.622E+00	 5.375E+00	 4.900E+00	 4.693E+00	-8.338E+00	-4.772E+00	 9.441E+00	 8.257E+00	-3.364E+00	-1.207E+00	 1.773E+00	-9.728E-01	 1.189E+00	 8.390E-01	 7.572E-01	 8.796E-01	 7.552E-01	 9.043E-01	 7.240E-01	 8.157E-01	 9.224E-01	 7.316E-01	 1.691E+01	 1.263E+01	 1.160E+01	 8.583E+00	 5.757E+00	 5.867E+00	 7.583E+00	 7.135E+00	 4.729E+00	 6.283E+02	 6.275E+02	 6.274E+02	-2.896E+00	-3.339E+00	-3.313E+00	-6.317E+02	-6.314E+02	-6.328E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  159.0000	 5.108E+00	 5.514E+00	 5.060E+00	 4.676E+00	 4.838E+00	 4.530E+00	 5.494E+00	 4.877E+00	 4.934E+00	-8.660E+00	-4.322E+00	 9.572E+00	 8.314E+00	-3.031E+00	-2.103E+00	 8.368E-01	-2.210E+00	 3.160E+00	 8.444E-01	 7.494E-01	 8.334E-01	 7.679E-01	 8.796E-01	 7.358E-01	 7.896E-01	 9.105E-01	 7.847E-01	 1.509E+01	 1.428E+01	 1.056E+01	 8.423E+00	 4.932E+00	 5.519E+00	 6.304E+00	 6.721E+00	 6.111E+00	 6.269E+02	 6.274E+02	 6.266E+02	-2.993E+00	-3.362E+00	-3.380E+00	-6.319E+02	-6.315E+02	-6.329E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  162.0000	 4.360E+00	 5.314E+00	 4.939E+00	 4.830E+00	 5.008E+00	 4.408E+00	 5.806E+00	 4.891E+00	 4.738E+00	-1.193E+01	-1.338E+00	 1.008E+01	 4.768E+00	 1.041E+00	 9.890E-01	 1.994E+00	-3.268E-01	-2.323E+00	 8.739E-01	 6.996E-01	 7.705E-01	 8.300E-01	 8.315E-01	 7.251E-01	 8.005E-01	 9.246E-01	 7.884E-01	 1.501E+01	 1.251E+01	 1.219E+01	 5.726E+00	 4.758E+00	 5.218E+00	 5.457E+00	 7.663E+00	 7.129E+00	 6.257E+02	 6.275E+02	 6.260E+02	-2.914E+00	-3.234E+00	-3.415E+00	-6.320E+02	-6.316E+02	-6.329E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  165.0000	 3.512E+00	 5.440E+00	 4.863E+00	 4.570E+00	 4.959E+00	 4.076E+00	 5.778E+00	 4.802E+00	 4.625E+00	-1.039E+01	-2.576E+00	 9.637E+00	 6.043E+00	-6.047E-01	 3.750E-01	 3.741E+00	-1.742E+00	 2.013E+00	 1.006E+00	 7.103E-01	 7.627E-01	 7.899E-01	 8.143E-01	 6.959E-01	 7.878E-01	 9.149E-01	 8.099E-01	 1.751E+01	 1.050E+01	 1.135E+01	 6.164E+00	 3.574E+00	 7.209E+00	 6.885E+00	 8.912E+00	 5.112E+00	 6.249E+02	 6.275E+02	 6.260E+02	-2.687E+00	-2.965E+00	-3.417E+00	-6.320E+02	-6.319E+02	-6.328E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  168.0000	 3.063E+00	 5.284E+00	 4.450E+00	 4.838E+00	 5.030E+00	 4.313E+00	 5.785E+00	 4.990E+00	 4.340E+00	-7.879E+00	-3.083E+00	 8.421E+00	 5.676E+00	-9.596E-01	 2.147E+00	 2.183E+00	-3.472E+00	 2.585E+00	 1.253E+00	 7.489E-01	 7.847E-01	 8.368E-01	 7.554E-01	 7.018E-01	 7.957E-01	 9.208E-01	 8.064E-01	 1.481E+01	 1.211E+01	 1.049E+01	 5.655E+00	 4.827E+00	 7.545E+00	 6.011E+00	 5.773E+00	 5.209E+00	 6.247E+02	 6.276E+02	 6.263E+02	-2.383E+00	-2.621E+00	-3.416E+00	-6.319E+02	-6.322E+02	-6.327E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  171.0000	 2.629E+00	 5.205E+00	 4.397E+00	 5.093E+00	 5.226E+00	 4.390E+00	 5.495E+00	 5.380E+00	 3.686E+00	-8.997E+00	-2.692E+00	 3.234E+00	 6.673E+00	 9.219E-01	 9.689E-01	 4.027E+00	-5.205E+00	 4.480E+00	 1.264E+00	 7.530E-01	 8.326E-01	 8.361E-01	 7.926E-01	 7.229E-01	 8.092E-01	 9.134E-01	 8.486E-01	 1.029E+01	 1.226E+01	 4.371E+00	 6.790E+00	 6.367E+00	 3.487E+00	 8.187E+00	 7.133E+00	 7.027E+00	 6.249E+02	 6.277E+02	 6.269E+02	-2.098E+00	-2.261E+00	-3.433E+00	-6.316E+02	-6.325E+02	-6.328E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  174.0000	 2.957E+00	 5.077E+00	 4.027E+00	 4.360E+00	 5.148E+00	 4.000E+00	 5.449E+00	 5.345E+00	 3.839E+00	-6.795E+00	-1.559E+00	 8.076E+00	 7.397E+00	-1.964E+00	 6.656E-01	 2.409E+00	-6.586E+00	 1.791E+00	 1.310E+00	 7.678E-01	 8.254E-01	 8.320E-01	 7.842E-01	 6.833E-01	 8.630E-01	 8.838E-01	 7.897E-01	 1.083E+01	 1.354E+01	 1.068E+01	 7.528E+00	 5.866E+00	 5.866E+00	 7.273E+00	 9.048E+00	 5.215E+00	 6.256E+02	 6.277E+02	 6.276E+02	-1.952E+00	-1.979E+00	-3.440E+00	-6.313E+02	-6.325E+02	-6.330E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  177.0000	 3.281E+00	 4.711E+00	 4.298E+00	 4.435E+00	 5.421E+00	 3.876E+00	 5.769E+00	 5.309E+00	 4.333E+00	 6.451E+00	 2.227E-02	 6.894E+00	 4.156E+00	-2.982E+00	-3.696E+00	 4.278E-01	-6.671E+00	 2.754E+00	 1.153E+00	 8.334E-01	 8.749E-01	 8.786E-01	 7.717E-01	 6.796E-01	 8.447E-01	 8.994E-01	 8.371E-01	 1.063E+01	 1.718E+01	 1.180E+01	 4.270E+00	 7.442E+00	 3.876E+00	 8.246E+00	 9.869E+00	 5.712E+00	 6.265E+02	 6.277E+02	 6.280E+02	-2.056E+00	-1.845E+00	-3.477E+00	-6.310E+02	-6.324E+02	-6.333E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  180.0000	 3.695E+00	 4.424E+00	 4.536E+00	 4.812E+00	 5.345E+00	 3.625E+00	 6.074E+00	 4.955E+00	 4.060E+00	-3.022E-01	 8.858E-01	 2.568E+00	 2.162E+00	-4.566E+00	-8.197E+00	-4.982E-01	-6.027E+00	 1.792E+00	 1.115E+00	 8.973E-01	 8.186E-01	 8.652E-01	 7.450E-01	 6.910E-01	 7.876E-01	 9.010E-01	 8.167E-01	 1.165E+01	 1.660E+01	 1.009E+01	 4.672E+00	 7.518E+00	 8.414E+00	 8.478E+00	 1.053E+01	 5.908E+00	 6.272E+02	 6.276E+02	 6.282E+02	-2.367E+00	-1.905E+00	-3.552E+00	-6.308E+02	-6.321E+02	-6.336E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  183.0000	 3.193E+00	 4.277E+00	 4.534E+00	 4.835E+00	 5.059E+00	 3.521E+00	 6.607E+00	 4.703E+00	 3.750E+00	-1.200E+00	-2.873E+00	 6.218E+00	 4.628E+00	-3.885E+00	-1.004E+01	-6.576E-01	-9.690E+00	 2.087E+00	 1.020E+00	 9.892E-01	 7.474E-01	 7.959E-01	 7.599E-01	 7.081E-01	 7.677E-01	 9.457E-01	 7.998E-01	 1.163E+01	 1.605E+01	 1.240E+01	 5.217E+00	 1.028E+01	 1.089E+01	 7.222E+00	 1.238E+01	 7.358E+00	 6.276E+02	 6.275E+02	 6.280E+02	-2.768E+00	-2.175E+00	-3.683E+00	-6.307E+02	-6.317E+02	-6.338E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  186.0000	 3.160E+00	 4.561E+00	 4.581E+00	 4.736E+00	 4.676E+00	 3.005E+00	 6.705E+00	 4.873E+00	 3.622E+00	-1.586E+00	 3.874E-01	 3.957E+00	 1.745E+00	-5.012E+00	-1.990E+01	-2.215E+00	-8.187E+00	-2.311E+00	 1.046E+00	 9.164E-01	 7.817E-01	 8.035E-01	 7.549E-01	 7.954E-01	 7.360E-01	 9.888E-01	 7.639E-01	 1.262E+01	 1.396E+01	 1.189E+01	 1.802E+00	 8.915E+00	 2.208E+01	 8.297E+00	 1.052E+01	 8.348E+00	 6.275E+02	 6.273E+02	 6.275E+02	-3.109E+00	-2.609E+00	-3.850E+00	-6.308E+02	-6.315E+02	-6.339E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  189.0000	 3.160E+00	 4.861E+00	 4.215E+00	 5.209E+00	 4.579E+00	 2.723E+00	 6.452E+00	 5.042E+00	 3.825E+00	 3.128E+00	-4.925E+00	 6.153E+00	 2.155E+00	-7.340E-01	-1.756E+01	-4.221E+00	-4.830E+00	 1.487E+00	 1.057E+00	 9.219E-01	 7.862E-01	 8.187E-01	 7.759E-01	 9.036E-01	 7.195E-01	 9.298E-01	 7.647E-01	 7.854E+00	 1.052E+01	 1.388E+01	 2.304E+00	 7.043E+00	 1.807E+01	 8.345E+00	 8.416E+00	 4.954E+00	 6.270E+02	 6.271E+02	 6.269E+02	-3.248E+00	-3.108E+00	-4.058E+00	-6.310E+02	-6.314E+02	-6.339E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  192.0000	 3.884E+00	 5.351E+00	 4.098E+00	 4.635E+00	 4.184E+00	 2.543E+00	 5.729E+00	 5.001E+00	 3.962E+00	 2.890E+00	-1.523E+00	 6.821E+00	 1.381E+00	-7.613E+00	-1.649E+01	-1.522E+00	 4.824E-01	 4.823E+00	 1.055E+00	 8.784E-01	 8.371E-01	 8.202E-01	 7.861E-01	 1.016E+00	 7.318E-01	 8.587E-01	 7.414E-01	 5.737E+00	 9.400E+00	 1.337E+01	 4.004E+00	 1.246E+01	 1.810E+01	 6.731E+00	 7.845E+00	 6.989E+00	 6.263E+02	 6.271E+02	 6.263E+02	-3.157E+00	-3.528E+00	-4.282E+00	-6.313E+02	-6.317E+02	-6.339E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  195.0000	 3.465E+00	 5.085E+00	 4.279E+00	 4.461E+00	 4.293E+00	 2.840E+00	 5.297E+00	 4.713E+00	 4.159E+00	 1.191E+00	-6.538E-01	 7.316E+00	 4.717E-01	-6.732E+00	-1.542E+01	-6.947E-01	-3.290E+00	 2.931E-01	 9.296E-01	 8.208E-01	 8.329E-01	 9.353E-01	 8.716E-01	 1.165E+00	 7.958E-01	 8.503E-01	 7.585E-01	 3.925E+00	 7.885E+00	 1.072E+01	 4.301E+00	 8.668E+00	 1.654E+01	 6.216E+00	 8.147E+00	 8.311E+00	 6.257E+02	 6.272E+02	 6.259E+02	-2.883E+00	-3.764E+00	-4.459E+00	-6.318E+02	-6.321E+02	-6.337E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  198.0000	 3.628E+00	 5.294E+00	 4.101E+00	 4.123E+00	 4.112E+00	 2.975E+00	 4.934E+00	 4.490E+00	 3.929E+00	 2.314E+00	 1.940E+00	 1.006E+01	 6.196E+00	-1.217E+01	-1.045E+01	-4.870E-03	 1.465E+00	 4.944E+00	 9.824E-01	 8.513E-01	 8.286E-01	 9.120E-01	 9.041E-01	 1.010E+00	 8.227E-01	 8.522E-01	 7.449E-01	 3.278E+00	 8.939E+00	 1.588E+01	 6.216E+00	 1.379E+01	 1.065E+01	 6.408E+00	 7.870E+00	 9.197E+00	 6.252E+02	 6.273E+02	 6.258E+02	-2.516E+00	-3.784E+00	-4.522E+00	-6.322E+02	-6.327E+02	-6.334E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  201.0000	 3.422E+00	 4.706E+00	 3.769E+00	 4.155E+00	 3.536E+00	 3.354E+00	 4.824E+00	 4.581E+00	 3.870E+00	 8.732E+00	 7.014E-01	 4.742E+00	 5.274E+00	-7.816E+00	-7.121E+00	-1.874E+00	 4.198E+00	 2.837E+00	 9.496E-01	 8.334E-01	 8.782E-01	 9.724E-01	 9.332E-01	 9.222E-01	 8.629E-01	 9.169E-01	 7.877E-01	 1.047E+01	 1.112E+01	 1.272E+01	 6.093E+00	 1.184E+01	 8.368E+00	 7.670E+00	 8.721E+00	 5.445E+00	 6.252E+02	 6.275E+02	 6.259E+02	-2.212E+00	-3.666E+00	-4.435E+00	-6.327E+02	-6.331E+02	-6.331E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  204.0000	 3.069E+00	 4.612E+00	 4.110E+00	 4.138E+00	 3.279E+00	 3.406E+00	 4.369E+00	 4.911E+00	 3.990E+00	 7.045E+00	 3.411E+00	 6.362E+00	 1.042E+01	-1.265E+01	-6.928E+00	 1.189E+00	-8.033E-01	 5.373E-01	 9.765E-01	 9.116E-01	 8.233E-01	 9.458E-01	 1.026E+00	 9.038E-01	 8.600E-01	 8.877E-01	 8.169E-01	 7.829E+00	 8.955E+00	 1.712E+01	 1.249E+01	 1.626E+01	 6.898E+00	 5.113E+00	 5.752E+00	 7.077E+00	 6.255E+02	 6.276E+02	 6.263E+02	-2.068E+00	-3.529E+00	-4.184E+00	-6.331E+02	-6.333E+02	-6.329E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  207.0000	 2.867E+00	 4.581E+00	 4.458E+00	 4.106E+00	 3.049E+00	 3.283E+00	 4.026E+00	 4.711E+00	 4.444E+00	 1.254E+01	 2.114E+00	 1.249E+00	 1.230E+01	-1.345E+01	-7.999E+00	 2.789E+00	-2.581E+00	-1.422E-01	 9.169E-01	 8.979E-01	 7.798E-01	 9.589E-01	 1.101E+00	 8.272E-01	 9.177E-01	 8.359E-01	 7.660E-01	 1.307E+01	 1.141E+01	 9.738E+00	 1.462E+01	 1.490E+01	 8.417E+00	 6.395E+00	 8.997E+00	 9.072E+00	 6.260E+02	 6.276E+02	 6.267E+02	-2.129E+00	-3.473E+00	-3.834E+00	-6.334E+02	-6.333E+02	-6.328E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  210.0000	 3.237E+00	 4.457E+00	 4.652E+00	 4.372E+00	 3.073E+00	 3.901E+00	 3.999E+00	 4.614E+00	 4.130E+00	 5.028E+00	 2.910E+00	 4.188E+00	 3.549E+00	-1.402E+01	-3.491E+00	 4.573E-01	-8.597E-01	 4.601E+00	 1.071E+00	 8.626E-01	 7.428E-01	 8.739E-01	 1.125E+00	 7.533E-01	 8.618E-01	 8.230E-01	 6.910E-01	 8.454E+00	 9.745E+00	 1.465E+01	 9.623E+00	 1.563E+01	 4.391E+00	 4.234E+00	 4.229E+00	 7.942E+00	 6.265E+02	 6.276E+02	 6.271E+02	-2.384E+00	-3.534E+00	-3.503E+00	-6.336E+02	-6.331E+02	-6.329E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  213.0000	 3.098E+00	 3.982E+00	 4.552E+00	 4.640E+00	 3.178E+00	 3.540E+00	 3.753E+00	 4.152E+00	 3.973E+00	 1.225E+01	 7.688E+00	 4.958E-01	 4.714E-01	-7.181E+00	 1.256E+00	 5.182E-01	 3.010E-01	-1.587E+00	 1.022E+00	 8.413E-01	 7.360E-01	 8.377E-01	 1.012E+00	 7.469E-01	 8.219E-01	 8.582E-01	 7.425E-01	 1.316E+01	 1.080E+01	 1.175E+01	 1.258E+01	 1.617E+01	 1.249E+00	 4.106E+00	 6.591E+00	 6.333E+00	 6.270E+02	 6.274E+02	 6.275E+02	-2.742E+00	-3.711E+00	-3.242E+00	-6.338E+02	-6.327E+02	-6.330E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  216.0000	 3.395E+00	 4.044E+00	 4.298E+00	 4.650E+00	 3.166E+00	 3.762E+00	 3.111E+00	 4.418E+00	 3.895E+00	 8.952E+00	 9.461E-01	 2.068E+00	 3.244E+00	-8.527E+00	-4.245E+00	 4.007E-01	-4.192E+00	-6.700E-01	 9.684E-01	 8.106E-01	 7.339E-01	 8.251E-01	 1.023E+00	 7.773E-01	 8.694E-01	 8.702E-01	 8.001E-01	 1.120E+01	 5.761E+00	 1.261E+01	 9.652E+00	 1.440E+01	 5.383E+00	 6.629E+00	 9.305E+00	 6.333E+00	 6.271E+02	 6.271E+02	 6.276E+02	-3.083E+00	-3.950E+00	-3.128E+00	-6.339E+02	-6.325E+02	-6.333E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  219.0000	 3.514E+00	 3.905E+00	 4.508E+00	 4.388E+00	 3.256E+00	 3.421E+00	 2.942E+00	 4.179E+00	 3.570E+00	 1.383E+01	 7.542E+00	-2.586E+00	-1.809E+00	-3.682E+00	 3.457E+00	 1.243E+00	-1.594E+00	-3.366E+00	 9.293E-01	 9.044E-01	 7.827E-01	 8.338E-01	 1.031E+00	 8.097E-01	 9.261E-01	 8.309E-01	 8.200E-01	 1.545E+01	 9.100E+00	 1.382E+01	 8.383E+00	 7.117E+00	 3.985E+00	 1.254E+01	 7.695E+00	 6.312E+00	 6.271E+02	 6.267E+02	 6.275E+02	-3.307E+00	-4.200E+00	-3.170E+00	-6.340E+02	-6.324E+02	-6.335E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  222.0000	 3.854E+00	 3.995E+00	 4.974E+00	 4.984E+00	 2.891E+00	 3.704E+00	 3.401E+00	 3.988E+00	 3.819E+00	 1.228E+01	 1.370E+01	 1.635E+00	-4.942E+00	-2.463E-01	-2.023E+00	-3.329E+00	 2.216E+00	 8.132E+00	 8.704E-01	 8.288E-01	 7.606E-01	 8.385E-01	 1.053E+00	 8.633E-01	 1.002E+00	 9.003E-01	 9.140E-01	 1.284E+01	 1.512E+01	 9.252E+00	 1.028E+01	 1.160E+01	 2.242E+00	 7.075E+00	 8.593E+00	 1.022E+01	 6.268E+02	 6.263E+02	 6.272E+02	-3.367E+00	-4.366E+00	-3.362E+00	-6.340E+02	-6.326E+02	-6.337E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  225.0000	 4.020E+00	 4.248E+00	 4.704E+00	 5.277E+00	 2.931E+00	 3.922E+00	 2.576E+00	 3.813E+00	 3.472E+00	 5.720E+00	 6.786E+00	 1.243E-01	-2.758E+00	-5.253E+00	-4.336E+00	-9.338E+00	 1.399E+00	 6.024E+00	 8.170E-01	 8.874E-01	 6.983E-01	 7.668E-01	 1.142E+00	 8.224E-01	 9.845E-01	 9.339E-01	 8.831E-01	 7.633E+00	 9.005E+00	 6.834E+00	 9.327E+00	 1.233E+01	 4.341E+00	 1.224E+01	 7.558E+00	 7.120E+00	 6.264E+02	 6.260E+02	 6.268E+02	-3.221E+00	-4.407E+00	-3.628E+00	-6.340E+02	-6.329E+02	-6.339E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
  228.0000	 3.454E+00	 4.381E+00	 5.168E+00	 5.358E+00	 3.139E+00	 3.405E+00	 2.650E+00	 3.901E+00	 3.323E+00	 7.798E+00	 8.630E+00	-6.068E-01	-1.009E+00	-4.364E+00	 1.346E+00	-7.493E-01	-1.164E+00	-4.964E-01	 7.895E-01	 8.859E-01	 6.484E-01	 7.181E-01	 1.005E+00	 8.327E-01	 1.043E+00	 9.058E-01	 9.518E-01	 7.761E+00	 1.569E+01	 7.727E+00	 9.722E+00	 1.355E+01	 1.868E+00	 1.337E+01	 2.683E+00	 2.702E+00	 6.260E+02	 6.260E+02	 6.264E+02	-2.849E+00	-4.327E+00	-3.876E+00	-6.340E+02	-6.333E+02	-6.339E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02	-8.820E+02	 0.000E+00	 8.820E+02
